user_id,event_desc,user_behavior,created_time
Participant-16,physical_demand,-7,2024-08-22 18:30:48.203
Participant-16,performance,3,2024-08-22 18:30:48.212
Participant-16,frustration,-2,2024-08-22 18:30:48.221
Participant-174,physical_demand,2,2024-08-22 18:34:01.419
Participant-174,performance,-3,2024-08-22 18:34:01.428
Participant-174,frustration,4,2024-08-22 18:34:01.437
Participant-154,mental_demand,7,2024-08-22 18:40:12.482
Participant-154,temporal_demand,-5,2024-08-22 18:40:12.491
Participant-154,effort,5,2024-08-22 18:40:12.501
Participant-65,mental_demand,6,2024-08-22 18:46:10.032
Participant-65,temporal_demand,7,2024-08-22 18:46:10.041
Participant-65,effort,5,2024-08-22 18:46:10.051
Participant-240,assistant_expertise,4,2024-08-22 18:46:49.760
Participant-220,assistant_expertise,5,2024-08-22 18:47:15.224
Participant-142,llm_expertise,2,2024-08-22 19:02:59.836
Participant-142,assistant_expertise,3,2024-08-22 19:02:59.841
Participant-220,mental_demand,5,2024-08-22 19:13:51.339
Participant-220,physical_demand,-6,2024-08-22 19:13:51.344
Participant-220,temporal_demand,5,2024-08-22 19:13:51.348
Participant-220,performance,6,2024-08-22 19:13:51.352
Participant-220,effort,6,2024-08-22 19:13:51.357
Participant-220,frustration,-6,2024-08-22 19:13:51.361
Participant-226,llm_expertise,4,2024-08-22 19:15:53.870
Participant-226,assistant_expertise,3,2024-08-22 19:15:53.875
Participant-111,llm_expertise,3,2024-08-22 19:16:02.469
Participant-111,assistant_expertise,3,2024-08-22 19:16:02.474
Participant-142,mental_demand,6,2024-08-22 19:20:05.917
Participant-142,physical_demand,-6,2024-08-22 19:20:05.922
Participant-142,temporal_demand,-6,2024-08-22 19:20:05.926
Participant-142,performance,-4,2024-08-22 19:20:05.930
Participant-142,effort,4,2024-08-22 19:20:05.934
Participant-142,frustration,6,2024-08-22 19:20:05.943
Participant-71,llm_expertise,3,2024-08-22 19:26:28.475
Participant-71,assistant_expertise,2,2024-08-22 19:26:28.479
Participant-108,llm_expertise,4,2024-08-22 19:29:02.409
Participant-108,assistant_expertise,5,2024-08-22 19:29:02.413
Participant-45,mental_demand,4,2024-08-22 19:34:25.440
Participant-45,physical_demand,3,2024-08-22 19:34:25.445
Participant-45,temporal_demand,1,2024-08-22 19:34:25.450
Participant-45,performance,-6,2024-08-22 19:34:25.454
Participant-45,effort,4,2024-08-22 19:34:25.458
Participant-45,frustration,-7,2024-08-22 19:34:25.462
Participant-108,mental_demand,-3,2024-08-22 19:40:15.790
Participant-108,physical_demand,3,2024-08-22 19:40:15.810
Participant-108,temporal_demand,-2,2024-08-22 19:40:15.820
Participant-108,performance,3,2024-08-22 19:40:15.831
Participant-108,effort,3,2024-08-22 19:40:15.837
Participant-108,frustration,2,2024-08-22 19:40:15.842
Participant-50,llm_expertise,4,2024-08-22 19:44:36.535
Participant-237,llm_expertise,3,2024-08-22 19:55:37.439
Participant-153,llm_expertise,2,2024-08-22 20:01:13.908
Participant-111,mental_demand,6,2024-08-22 20:02:17.205
Participant-111,temporal_demand,-7,2024-08-22 20:02:17.215
Participant-111,effort,4,2024-08-22 20:02:17.225
Participant-71,mental_demand,5,2024-08-22 20:08:01.001
Participant-71,temporal_demand,-1,2024-08-22 20:08:01.012
Participant-71,effort,4,2024-08-22 20:08:01.021
Participant-50,mental_demand,3,2024-08-22 20:09:27.462
Participant-50,temporal_demand,-3,2024-08-22 20:09:27.470
Participant-50,effort,3,2024-08-22 20:09:27.478
Participant-240,mental_demand,7,2024-08-22 20:12:30.979
Participant-240,temporal_demand,7,2024-08-22 20:12:30.989
Participant-240,effort,7,2024-08-22 20:12:30.998
Participant-80,llm_expertise,3,2024-08-22 20:12:58.672
Participant-116,assistant_expertise,4,2024-08-22 20:17:43.045
Participant-226,physical_demand,-3,2024-08-22 20:24:53.829
Participant-226,performance,6,2024-08-22 20:24:53.836
Participant-226,frustration,2,2024-08-22 20:24:53.844
Participant-237,physical_demand,-5,2024-08-22 20:33:45.069
Participant-237,performance,-4,2024-08-22 20:33:45.078
Participant-237,frustration,1,2024-08-22 20:33:45.087
Participant-41,llm_expertise,4,2024-08-22 20:37:59.113
Participant-153,mental_demand,5,2024-08-22 20:38:08.536
Participant-153,temporal_demand,-7,2024-08-22 20:38:08.545
Participant-153,effort,5,2024-08-22 20:38:08.553
Participant-80,physical_demand,-7,2024-08-22 20:39:02.901
Participant-80,performance,2,2024-08-22 20:39:02.911
Participant-80,frustration,-5,2024-08-22 20:39:02.919
Participant-116,mental_demand,4,2024-08-22 21:02:49.046
Participant-116,temporal_demand,-7,2024-08-22 21:02:49.055
Participant-116,effort,7,2024-08-22 21:02:49.064
Participant-41,physical_demand,-5,2024-08-22 21:17:46.242
Participant-41,performance,-5,2024-08-22 21:17:46.249
Participant-41,frustration,3,2024-08-22 21:17:46.258
Participant-156,assistant_expertise,4,2024-08-22 21:26:50.453
Participant-172,llm_expertise,4,2024-08-22 21:27:40.829
Participant-93,mental_demand,7,2024-08-23 03:16:15.336
Participant-93,temporal_demand,3,2024-08-23 03:16:15.353
Participant-93,effort,5,2024-08-23 03:16:15.362
Participant-130,llm_expertise,4,2024-08-23 03:28:17.641
Participant-201,mental_demand,7,2024-08-23 03:32:01.171
Participant-201,temporal_demand,-5,2024-08-23 03:32:01.180
Participant-201,effort,5,2024-08-23 03:32:01.189
Participant-24,llm_expertise,4,2024-08-23 03:36:56.214
Participant-130,mental_demand,4,2024-08-23 04:11:51.274
Participant-130,temporal_demand,-2,2024-08-23 04:11:51.284
Participant-130,effort,4,2024-08-23 04:11:51.294
Participant-161,assistant_expertise,3,2024-08-23 04:16:29.975
Participant-24,physical_demand,-5,2024-08-23 04:21:13.320
Participant-24,performance,5,2024-08-23 04:21:13.329
Participant-24,frustration,-6,2024-08-23 04:21:13.337
Participant-186,assistant_expertise,4,2024-08-23 04:23:45.050
Participant-180,physical_demand,-7,2024-08-23 04:33:08.426
Participant-180,performance,2,2024-08-23 04:33:08.435
Participant-180,frustration,7,2024-08-23 04:33:08.444
Participant-50,assistant_expertise,3,2024-08-22 19:44:36.540
Participant-237,assistant_expertise,3,2024-08-22 19:55:37.444
Participant-153,assistant_expertise,3,2024-08-22 20:01:13.913
Participant-111,physical_demand,-7,2024-08-22 20:02:17.210
Participant-111,performance,5,2024-08-22 20:02:17.220
Participant-111,frustration,7,2024-08-22 20:02:17.241
Participant-71,physical_demand,-2,2024-08-22 20:08:01.007
Participant-71,performance,3,2024-08-22 20:08:01.017
Participant-71,frustration,-1,2024-08-22 20:08:01.026
Participant-50,physical_demand,-5,2024-08-22 20:09:27.466
Participant-50,performance,3,2024-08-22 20:09:27.474
Participant-50,frustration,1,2024-08-22 20:09:27.482
Participant-240,physical_demand,-1,2024-08-22 20:12:30.984
Participant-240,performance,-7,2024-08-22 20:12:30.994
Participant-240,frustration,-1,2024-08-22 20:12:31.003
Participant-80,assistant_expertise,3,2024-08-22 20:12:58.677
Participant-116,llm_expertise,3,2024-08-22 20:17:43.040
Participant-226,mental_demand,7,2024-08-22 20:24:53.824
Participant-226,temporal_demand,1,2024-08-22 20:24:53.832
Participant-226,effort,7,2024-08-22 20:24:53.840
Participant-237,mental_demand,2,2024-08-22 20:33:45.065
Participant-237,temporal_demand,-6,2024-08-22 20:33:45.074
Participant-237,effort,4,2024-08-22 20:33:45.082
Participant-41,assistant_expertise,4,2024-08-22 20:37:59.118
Participant-153,physical_demand,-7,2024-08-22 20:38:08.541
Participant-153,performance,-1,2024-08-22 20:38:08.549
Participant-153,frustration,5,2024-08-22 20:38:08.557
Participant-80,mental_demand,4,2024-08-22 20:39:02.897
Participant-80,temporal_demand,-7,2024-08-22 20:39:02.906
Participant-80,effort,3,2024-08-22 20:39:02.915
Participant-116,physical_demand,-7,2024-08-22 21:02:49.051
Participant-116,performance,-4,2024-08-22 21:02:49.060
Participant-116,frustration,1,2024-08-22 21:02:49.068
Participant-41,mental_demand,6,2024-08-22 21:17:46.237
Participant-41,temporal_demand,-6,2024-08-22 21:17:46.245
Participant-41,effort,-3,2024-08-22 21:17:46.254
Participant-156,llm_expertise,4,2024-08-22 21:26:50.449
Participant-172,assistant_expertise,5,2024-08-22 21:27:40.834
Participant-9,llm_expertise,2,2024-08-22 21:59:22.590
Participant-9,assistant_expertise,3,2024-08-22 21:59:22.595
Participant-172,mental_demand,5,2024-08-22 22:04:41.057
Participant-172,physical_demand,-6,2024-08-22 22:04:41.064
Participant-172,temporal_demand,-3,2024-08-22 22:04:41.070
Participant-172,performance,3,2024-08-22 22:04:41.074
Participant-172,effort,4,2024-08-22 22:04:41.079
Participant-172,frustration,5,2024-08-22 22:04:41.084
Participant-37,llm_expertise,5,2024-08-22 22:14:15.646
Participant-37,assistant_expertise,5,2024-08-22 22:14:15.650
Participant-156,mental_demand,7,2024-08-22 22:29:50.001
Participant-156,physical_demand,-7,2024-08-22 22:29:50.005
Participant-156,temporal_demand,-7,2024-08-22 22:29:50.010
Participant-156,performance,-1,2024-08-22 22:29:50.014
Participant-156,effort,7,2024-08-22 22:29:50.018
Participant-156,frustration,7,2024-08-22 22:29:50.022
Participant-55,llm_expertise,3,2024-08-22 22:33:11.197
Participant-55,assistant_expertise,4,2024-08-22 22:33:11.210
Participant-9,mental_demand,6,2024-08-22 22:33:57.939
Participant-9,physical_demand,-7,2024-08-22 22:33:57.944
Participant-9,temporal_demand,-4,2024-08-22 22:33:57.948
Participant-9,performance,2,2024-08-22 22:33:57.952
Participant-9,frustration,2,2024-08-22 22:33:57.960
Participant-183,assistant_expertise,3,2024-08-22 22:37:40.189
Participant-55,mental_demand,4,2024-08-22 23:04:31.378
Participant-55,temporal_demand,-4,2024-08-22 23:04:31.388
Participant-55,effort,4,2024-08-22 23:04:31.400
Participant-216,assistant_expertise,3,2024-08-22 23:10:40.414
Participant-155,assistant_expertise,4,2024-08-22 23:12:19.886
Participant-4,llm_expertise,3,2024-08-22 23:15:53.506
Participant-183,mental_demand,5,2024-08-22 23:16:48.657
Participant-183,temporal_demand,-5,2024-08-22 23:16:48.666
Participant-183,effort,3,2024-08-22 23:16:48.676
Participant-155,mental_demand,5,2024-08-22 23:31:01.779
Participant-155,temporal_demand,2,2024-08-22 23:31:01.796
Participant-155,effort,-1,2024-08-22 23:31:01.807
Participant-136,llm_expertise,4,2024-08-22 23:47:26.613
Participant-37,mental_demand,4,2024-08-22 23:52:15.102
Participant-37,temporal_demand,-4,2024-08-22 23:52:15.111
Participant-37,effort,2,2024-08-22 23:52:15.120
Participant-216,mental_demand,5,2024-08-22 23:57:14.049
Participant-216,temporal_demand,1,2024-08-22 23:57:14.057
Participant-216,effort,3,2024-08-22 23:57:14.066
Participant-97,assistant_expertise,4,2024-08-22 23:57:22.583
Participant-101,assistant_expertise,2,2024-08-23 00:09:06.738
Participant-4,physical_demand,-7,2024-08-23 00:11:16.645
Participant-4,performance,-4,2024-08-23 00:11:16.652
Participant-4,frustration,-5,2024-08-23 00:11:16.660
Participant-81,llm_expertise,5,2024-08-23 00:13:54.862
Participant-232,llm_expertise,4,2024-08-23 00:17:26.778
Participant-136,mental_demand,5,2024-08-23 00:39:07.115
Participant-136,temporal_demand,2,2024-08-23 00:39:07.124
Participant-136,effort,5,2024-08-23 00:39:07.133
Participant-232,mental_demand,4,2024-08-23 00:46:29.714
Participant-232,temporal_demand,1,2024-08-23 00:46:29.722
Participant-232,effort,2,2024-08-23 00:46:29.730
Participant-101,physical_demand,-6,2024-08-23 00:54:13.843
Participant-101,performance,2,2024-08-23 00:54:13.852
Participant-101,frustration,2,2024-08-23 00:54:13.861
Participant-97,physical_demand,-2,2024-08-23 00:54:34.885
Participant-97,performance,3,2024-08-23 00:54:34.895
Participant-97,frustration,3,2024-08-23 00:54:34.904
Participant-236,llm_expertise,3,2024-08-23 01:02:01.698
Participant-62,llm_expertise,4,2024-08-23 01:40:08.586
Participant-9,effort,4,2024-08-22 22:33:57.956
Participant-183,llm_expertise,3,2024-08-22 22:37:40.184
Participant-55,physical_demand,-2,2024-08-22 23:04:31.383
Participant-55,performance,3,2024-08-22 23:04:31.395
Participant-55,frustration,-5,2024-08-22 23:04:31.405
Participant-216,llm_expertise,4,2024-08-22 23:10:40.400
Participant-155,llm_expertise,3,2024-08-22 23:12:19.882
Participant-4,assistant_expertise,3,2024-08-22 23:15:53.510
Participant-183,physical_demand,-5,2024-08-22 23:16:48.662
Participant-183,performance,-5,2024-08-22 23:16:48.671
Participant-183,frustration,1,2024-08-22 23:16:48.680
Participant-155,physical_demand,-6,2024-08-22 23:31:01.789
Participant-155,performance,-1,2024-08-22 23:31:01.801
Participant-155,frustration,2,2024-08-22 23:31:01.812
Participant-136,assistant_expertise,4,2024-08-22 23:47:26.617
Participant-37,physical_demand,-3,2024-08-22 23:52:15.107
Participant-37,performance,-6,2024-08-22 23:52:15.116
Participant-37,frustration,-6,2024-08-22 23:52:15.124
Participant-216,physical_demand,-5,2024-08-22 23:57:14.053
Participant-216,performance,2,2024-08-22 23:57:14.062
Participant-216,frustration,2,2024-08-22 23:57:14.070
Participant-97,llm_expertise,4,2024-08-22 23:57:22.578
Participant-101,llm_expertise,3,2024-08-23 00:09:06.734
Participant-4,mental_demand,1,2024-08-23 00:11:16.640
Participant-4,temporal_demand,-1,2024-08-23 00:11:16.649
Participant-4,effort,1,2024-08-23 00:11:16.656
Participant-81,assistant_expertise,5,2024-08-23 00:13:54.867
Participant-232,assistant_expertise,4,2024-08-23 00:17:26.783
Participant-136,physical_demand,-3,2024-08-23 00:39:07.120
Participant-136,performance,2,2024-08-23 00:39:07.128
Participant-136,frustration,4,2024-08-23 00:39:07.137
Participant-232,physical_demand,-3,2024-08-23 00:46:29.718
Participant-232,performance,3,2024-08-23 00:46:29.727
Participant-232,frustration,4,2024-08-23 00:46:29.734
Participant-101,mental_demand,6,2024-08-23 00:54:13.838
Participant-101,temporal_demand,3,2024-08-23 00:54:13.848
Participant-101,effort,5,2024-08-23 00:54:13.857
Participant-97,mental_demand,4,2024-08-23 00:54:34.880
Participant-97,temporal_demand,3,2024-08-23 00:54:34.890
Participant-97,effort,6,2024-08-23 00:54:34.899
Participant-236,assistant_expertise,3,2024-08-23 01:02:01.703
Participant-62,assistant_expertise,5,2024-08-23 01:40:08.598
Participant-93,assistant_expertise,3,2024-08-23 01:48:25.813
Participant-236,mental_demand,3,2024-08-23 01:49:08.509
Participant-236,temporal_demand,-3,2024-08-23 01:49:08.518
Participant-236,effort,1,2024-08-23 01:49:08.526
Participant-66,assistant_expertise,4,2024-08-23 04:36:32.001
Participant-244,assistant_expertise,2,2024-08-23 05:02:41.039
Participant-186,mental_demand,6,2024-08-23 05:02:50.092
Participant-186,temporal_demand,1,2024-08-23 05:02:50.108
Participant-186,effort,2,2024-08-23 05:02:50.127
Participant-210,llm_expertise,3,2024-08-23 05:10:20.159
Participant-66,mental_demand,6,2024-08-23 05:10:24.983
Participant-66,temporal_demand,-4,2024-08-23 05:10:24.993
Participant-66,effort,3,2024-08-23 05:10:25.004
Participant-42,mental_demand,7,2024-08-23 05:12:33.034
Participant-42,temporal_demand,5,2024-08-23 05:12:33.043
Participant-42,effort,3,2024-08-23 05:12:33.051
Participant-239,llm_expertise,4,2024-08-23 05:33:47.873
Participant-238,assistant_expertise,3,2024-08-23 05:39:08.054
Participant-161,physical_demand,-6,2024-08-23 05:49:24.906
Participant-161,performance,-1,2024-08-23 05:49:24.915
Participant-161,frustration,3,2024-08-23 05:49:24.924
Participant-244,mental_demand,7,2024-08-23 06:13:08.204
Participant-244,temporal_demand,-3,2024-08-23 06:13:08.213
Participant-244,effort,3,2024-08-23 06:13:08.222
Participant-243,assistant_expertise,3,2024-08-23 06:14:01.635
Participant-120,llm_expertise,4,2024-08-23 06:22:05.160
Participant-238,mental_demand,7,2024-08-23 06:31:33.477
Participant-238,temporal_demand,-7,2024-08-23 06:31:33.486
Participant-238,effort,2,2024-08-23 06:31:33.495
Participant-210,mental_demand,6,2024-08-23 06:38:45.082
Participant-210,temporal_demand,-2,2024-08-23 06:38:45.091
Participant-210,effort,6,2024-08-23 06:38:45.099
Participant-243,physical_demand,7,2024-08-23 06:40:07.417
Participant-243,performance,7,2024-08-23 06:40:07.426
Participant-243,frustration,7,2024-08-23 06:40:07.437
Participant-162,llm_expertise,5,2024-08-23 06:43:40.397
Participant-120,mental_demand,3,2024-08-23 06:45:44.251
Participant-120,temporal_demand,3,2024-08-23 06:45:44.261
Participant-120,effort,5,2024-08-23 06:45:44.269
Participant-245,assistant_expertise,5,2024-08-23 06:48:14.909
Participant-239,mental_demand,7,2024-08-23 07:04:20.223
Participant-239,temporal_demand,-7,2024-08-23 07:04:20.297
Participant-239,effort,2,2024-08-23 07:04:20.396
Participant-67,llm_expertise,3,2024-08-23 07:10:08.429
Participant-245,mental_demand,-5,2024-08-23 07:12:46.099
Participant-245,temporal_demand,-6,2024-08-23 07:12:46.109
Participant-245,effort,-6,2024-08-23 07:12:46.118
Participant-190,assistant_expertise,1,2024-08-23 07:26:53.648
Participant-67,mental_demand,3,2024-08-23 07:35:33.613
Participant-67,temporal_demand,1,2024-08-23 07:35:33.622
Participant-67,effort,1,2024-08-23 07:35:33.631
Participant-92,llm_expertise,3,2024-08-23 07:40:45.085
Participant-190,mental_demand,3,2024-08-23 07:55:54.041
Participant-190,temporal_demand,-2,2024-08-23 07:55:54.051
Participant-190,effort,1,2024-08-23 07:55:54.074
Participant-163,assistant_expertise,4,2024-08-23 08:00:03.706
Participant-162,physical_demand,-7,2024-08-23 08:09:45.597
Participant-162,performance,3,2024-08-23 08:09:45.605
Participant-162,frustration,3,2024-08-23 08:09:45.613
Participant-93,llm_expertise,5,2024-08-23 01:48:25.808
Participant-236,physical_demand,-5,2024-08-23 01:49:08.513
Participant-236,performance,3,2024-08-23 01:49:08.522
Participant-236,frustration,2,2024-08-23 01:49:08.530
Participant-210,assistant_expertise,3,2024-08-23 05:10:20.164
Participant-66,physical_demand,-2,2024-08-23 05:10:24.988
Participant-66,performance,-1,2024-08-23 05:10:24.998
Participant-66,frustration,6,2024-08-23 05:10:25.008
Participant-42,physical_demand,-7,2024-08-23 05:12:33.038
Participant-42,performance,1,2024-08-23 05:12:33.047
Participant-42,frustration,7,2024-08-23 05:12:33.056
Participant-239,assistant_expertise,5,2024-08-23 05:33:47.880
Participant-238,llm_expertise,5,2024-08-23 05:39:08.049
Participant-161,mental_demand,4,2024-08-23 05:49:24.901
Participant-161,temporal_demand,-1,2024-08-23 05:49:24.911
Participant-161,effort,1,2024-08-23 05:49:24.920
Participant-244,physical_demand,5,2024-08-23 06:13:08.209
Participant-244,performance,-5,2024-08-23 06:13:08.217
Participant-244,frustration,7,2024-08-23 06:13:08.226
Participant-243,llm_expertise,3,2024-08-23 06:14:01.630
Participant-120,assistant_expertise,4,2024-08-23 06:22:05.165
Participant-238,physical_demand,-7,2024-08-23 06:31:33.482
Participant-238,performance,-2,2024-08-23 06:31:33.491
Participant-238,frustration,1,2024-08-23 06:31:33.499
Participant-210,physical_demand,-6,2024-08-23 06:38:45.087
Participant-210,performance,-2,2024-08-23 06:38:45.095
Participant-210,frustration,7,2024-08-23 06:38:45.103
Participant-243,mental_demand,7,2024-08-23 06:40:07.413
Participant-243,temporal_demand,-2,2024-08-23 06:40:07.422
Participant-243,effort,5,2024-08-23 06:40:07.430
Participant-162,assistant_expertise,5,2024-08-23 06:43:40.410
Participant-120,physical_demand,-3,2024-08-23 06:45:44.256
Participant-120,performance,-1,2024-08-23 06:45:44.265
Participant-120,frustration,-2,2024-08-23 06:45:44.273
Participant-245,llm_expertise,4,2024-08-23 06:48:14.904
Participant-239,physical_demand,7,2024-08-23 07:04:20.229
Participant-239,performance,-5,2024-08-23 07:04:20.313
Participant-239,frustration,-7,2024-08-23 07:04:20.405
Participant-67,assistant_expertise,3,2024-08-23 07:10:08.434
Participant-245,physical_demand,-6,2024-08-23 07:12:46.104
Participant-245,performance,-6,2024-08-23 07:12:46.113
Participant-245,frustration,-7,2024-08-23 07:12:46.122
Participant-190,llm_expertise,2,2024-08-23 07:26:53.644
Participant-67,physical_demand,-6,2024-08-23 07:35:33.618
Participant-67,performance,-4,2024-08-23 07:35:33.627
Participant-67,frustration,3,2024-08-23 07:35:33.635
Participant-92,assistant_expertise,3,2024-08-23 07:40:45.092
Participant-190,physical_demand,-7,2024-08-23 07:55:54.046
Participant-190,performance,-2,2024-08-23 07:55:54.063
Participant-190,frustration,-1,2024-08-23 07:55:54.108
Participant-163,llm_expertise,4,2024-08-23 08:00:03.675
Participant-162,mental_demand,3,2024-08-23 08:09:45.593
Participant-162,temporal_demand,1,2024-08-23 08:09:45.601
Participant-162,effort,1,2024-08-23 08:09:45.609
Participant-92,physical_demand,-5,2024-08-23 08:33:55.829
Participant-92,performance,4,2024-08-23 08:33:55.838
Participant-92,frustration,-4,2024-08-23 08:33:55.846
Participant-59,assistant_expertise,4,2024-08-23 09:04:24.918
Participant-124,physical_demand,-5,2024-08-23 09:26:38.401
Participant-124,performance,-3,2024-08-23 09:26:38.413
Participant-124,frustration,4,2024-08-23 09:26:38.424
Participant-109,mental_demand,7,2024-08-23 09:32:58.954
Participant-109,temporal_demand,-4,2024-08-23 09:32:58.963
Participant-109,effort,7,2024-08-23 09:32:58.972
Participant-148,llm_expertise,3,2024-08-23 09:36:41.435
Participant-1,assistant_expertise,3,2024-08-23 10:19:04.106
Participant-56,physical_demand,5,2024-08-23 10:26:44.669
Participant-56,performance,-1,2024-08-23 10:26:44.678
Participant-56,frustration,3,2024-08-23 10:26:44.701
Participant-59,mental_demand,3,2024-08-23 10:29:49.701
Participant-59,temporal_demand,1,2024-08-23 10:29:49.715
Participant-59,effort,3,2024-08-23 10:29:49.725
Participant-1,physical_demand,-6,2024-08-23 10:50:58.149
Participant-1,performance,1,2024-08-23 10:50:58.157
Participant-1,frustration,1,2024-08-23 10:50:58.166
Participant-77,llm_expertise,5,2024-08-23 10:55:02.481
Participant-83,assistant_expertise,5,2024-08-23 11:20:59.923
Participant-148,physical_demand,7,2024-08-23 11:21:59.325
Participant-148,performance,7,2024-08-23 11:21:59.335
Participant-148,frustration,5,2024-08-23 11:21:59.350
Participant-181,assistant_expertise,2,2024-08-23 11:28:01.176
Participant-53,llm_expertise,3,2024-08-23 11:38:01.637
Participant-181,physical_demand,-1,2024-08-23 12:17:19.697
Participant-181,performance,1,2024-08-23 12:17:19.705
Participant-181,frustration,1,2024-08-23 12:17:19.714
Participant-77,physical_demand,5,2024-08-23 12:17:53.820
Participant-77,performance,-7,2024-08-23 12:17:53.829
Participant-77,frustration,-7,2024-08-23 12:17:53.837
Participant-242,assistant_expertise,1,2024-08-23 12:20:43.962
Participant-53,mental_demand,1,2024-08-23 12:35:10.805
Participant-53,temporal_demand,-3,2024-08-23 12:35:10.814
Participant-53,effort,-5,2024-08-23 12:35:10.823
Participant-2,llm_expertise,3,2024-08-23 12:37:16.532
Participant-84,assistant_expertise,4,2024-08-23 12:39:54.301
Participant-242,physical_demand,-4,2024-08-23 13:05:35.086
Participant-59,llm_expertise,4,2024-08-23 09:04:24.914
Participant-124,mental_demand,3,2024-08-23 09:26:38.392
Participant-124,temporal_demand,5,2024-08-23 09:26:38.408
Participant-124,effort,2,2024-08-23 09:26:38.417
Participant-109,physical_demand,-6,2024-08-23 09:32:58.959
Participant-109,performance,1,2024-08-23 09:32:58.968
Participant-109,frustration,1,2024-08-23 09:32:58.976
Participant-148,assistant_expertise,3,2024-08-23 09:36:41.441
Participant-1,llm_expertise,3,2024-08-23 10:19:04.101
Participant-56,mental_demand,6,2024-08-23 10:26:44.664
Participant-56,temporal_demand,-1,2024-08-23 10:26:44.673
Participant-56,effort,4,2024-08-23 10:26:44.697
Participant-59,physical_demand,-2,2024-08-23 10:29:49.707
Participant-59,performance,6,2024-08-23 10:29:49.719
Participant-59,frustration,-6,2024-08-23 10:29:49.730
Participant-1,mental_demand,-2,2024-08-23 10:50:58.144
Participant-1,temporal_demand,-3,2024-08-23 10:50:58.153
Participant-1,effort,1,2024-08-23 10:50:58.162
Participant-77,assistant_expertise,4,2024-08-23 10:55:02.492
Participant-83,llm_expertise,5,2024-08-23 11:20:59.918
Participant-148,mental_demand,7,2024-08-23 11:21:59.311
Participant-148,temporal_demand,-7,2024-08-23 11:21:59.330
Participant-148,effort,7,2024-08-23 11:21:59.345
Participant-181,llm_expertise,2,2024-08-23 11:28:01.172
Participant-53,assistant_expertise,2,2024-08-23 11:38:01.643
Participant-181,mental_demand,5,2024-08-23 12:17:19.692
Participant-181,temporal_demand,-1,2024-08-23 12:17:19.701
Participant-181,effort,5,2024-08-23 12:17:19.709
Participant-77,mental_demand,7,2024-08-23 12:17:53.815
Participant-77,temporal_demand,1,2024-08-23 12:17:53.824
Participant-77,effort,6,2024-08-23 12:17:53.833
Participant-242,llm_expertise,2,2024-08-23 12:20:43.958
Participant-53,physical_demand,-1,2024-08-23 12:35:10.810
Participant-53,performance,-4,2024-08-23 12:35:10.819
Participant-53,frustration,2,2024-08-23 12:35:10.828
Participant-2,assistant_expertise,3,2024-08-23 12:37:16.537
Participant-84,llm_expertise,4,2024-08-23 12:39:54.296
Participant-242,mental_demand,5,2024-08-23 13:05:35.081
Participant-242,temporal_demand,-3,2024-08-23 13:05:35.090
Participant-242,effort,3,2024-08-23 13:05:35.099
Participant-23,assistant_expertise,4,2024-08-23 13:07:31.577
Participant-211,assistant_expertise,3,2024-08-23 13:15:32.150
Participant-83,temporal_demand,7,2024-08-23 13:20:48.194
Participant-83,frustration,-6,2024-08-23 13:20:48.208
Participant-2,temporal_demand,-2,2024-08-23 13:48:37.483
Participant-2,frustration,7,2024-08-23 13:48:37.496
Participant-234,llm_expertise,4,2024-08-23 14:03:52.561
Participant-242,performance,2,2024-08-23 13:05:35.094
Participant-242,frustration,5,2024-08-23 13:05:35.103
Participant-23,llm_expertise,4,2024-08-23 13:07:31.572
Participant-211,llm_expertise,3,2024-08-23 13:15:32.145
Participant-83,mental_demand,7,2024-08-23 13:20:48.184
Participant-83,physical_demand,6,2024-08-23 13:20:48.189
Participant-83,performance,-7,2024-08-23 13:20:48.198
Participant-83,effort,7,2024-08-23 13:20:48.203
Participant-2,mental_demand,7,2024-08-23 13:48:37.474
Participant-2,physical_demand,3,2024-08-23 13:48:37.479
Participant-2,performance,-7,2024-08-23 13:48:37.488
Participant-2,effort,5,2024-08-23 13:48:37.492
Participant-234,assistant_expertise,4,2024-08-23 14:03:52.566
Participant-23,mental_demand,7,2024-08-23 14:27:13.939
Participant-23,physical_demand,-7,2024-08-23 14:27:13.943
Participant-23,temporal_demand,-7,2024-08-23 14:27:13.947
Participant-23,performance,1,2024-08-23 14:27:13.951
Participant-23,effort,3,2024-08-23 14:27:13.971
Participant-23,frustration,7,2024-08-23 14:27:13.996
Participant-211,mental_demand,7,2024-08-23 14:31:25.635
Participant-211,physical_demand,-2,2024-08-23 14:31:25.639
Participant-211,temporal_demand,-1,2024-08-23 14:31:25.644
Participant-211,performance,-7,2024-08-23 14:31:25.648
Participant-211,effort,7,2024-08-23 14:31:25.652
Participant-211,frustration,7,2024-08-23 14:31:25.656
Participant-173,llm_expertise,5,2024-08-23 14:35:06.801
Participant-173,assistant_expertise,4,2024-08-23 14:35:06.807
Participant-35,llm_expertise,2,2024-08-23 14:39:27.374
Participant-35,assistant_expertise,2,2024-08-23 14:39:27.378
Participant-84,mental_demand,5,2024-08-23 14:43:05.577
Participant-84,physical_demand,-7,2024-08-23 14:43:05.581
Participant-84,temporal_demand,1,2024-08-23 14:43:05.585
Participant-84,performance,-6,2024-08-23 14:43:05.589
Participant-84,effort,6,2024-08-23 14:43:05.593
Participant-84,frustration,1,2024-08-23 14:43:05.597
