user_id,task_id,answer_type,choice,created_time
Participant-220,test-675,confidence_execution,confident,2024-08-22 18:57:50.638
Participant-220,test-200,trust_planning,Yes,2024-08-22 18:59:23.531
Participant-220,test-200,risk,1,2024-08-22 18:59:23.536
Participant-220,test-200,confidence_planning,confident,2024-08-22 18:59:23.541
Participant-220,test-200,trust_execution,Yes,2024-08-22 18:59:59.433
Participant-220,test-200,confidence_execution,confident,2024-08-22 18:59:59.438
Participant-220,test-149,trust_planning,Yes,2024-08-22 19:01:20.197
Participant-220,test-149,risk,2,2024-08-22 19:01:20.203
Participant-220,test-149,confidence_planning,somewhat confident,2024-08-22 19:01:20.299
Participant-220,test-149,trust_execution,Yes,2024-08-22 19:01:42.176
Participant-220,test-149,confidence_execution,confident,2024-08-22 19:01:42.180
Participant-45,test-497,trust_planning,Yes,2024-08-22 19:04:19.506
Participant-45,test-497,risk,1,2024-08-22 19:04:19.510
Participant-45,test-497,confidence_planning,somewhat confident,2024-08-22 19:04:19.514
Participant-45,test-497,trust_execution,Yes,2024-08-22 19:05:49.130
Participant-142,onbarding-example,trust_execution,Yes,2024-08-22 19:09:22.778
Participant-220,test-859,trust_planning,Yes,2024-08-22 19:09:44.802
Participant-220,test-859,confidence_planning,confident,2024-08-22 19:09:44.811
Participant-142,qualification_2,attention,3,2024-08-22 19:09:59.951
Participant-220,test-859,confidence_execution,confident,2024-08-22 19:10:48.924
Participant-142,test-149,risk,1,2024-08-22 19:10:57.021
Participant-142,test-149,confidence_execution,somewhat unconfident,2024-08-22 19:11:27.136
Participant-45,test-675,trust_planning,Yes,2024-08-22 19:11:50.003
Participant-45,test-675,confidence_planning,somewhat confident,2024-08-22 19:11:50.012
Participant-142,test-497,trust_planning,Yes,2024-08-22 19:12:18.161
Participant-142,test-497,confidence_planning,somewhat confident,2024-08-22 19:12:18.170
Participant-220,test-497,risk,2,2024-08-22 19:12:48.973
Participant-142,test-497,confidence_execution,somewhat confident,2024-08-22 19:12:53.780
Participant-45,test-675,trust_execution,Yes,2024-08-22 19:13:08.895
Participant-220,test-497,confidence_execution,confident,2024-08-22 19:13:17.203
Participant-142,test-200,risk,2,2024-08-22 19:14:15.260
Participant-220,TiA_attention,attention,1,2024-08-22 19:14:27.006
Participant-142,test-200,trust_execution,Yes,2024-08-22 19:14:43.514
Participant-142,test-388,risk,1,2024-08-22 19:15:36.624
Participant-142,test-388,trust_execution,Yes,2024-08-22 19:16:52.320
Participant-142,test-675,trust_planning,Yes,2024-08-22 19:17:30.398
Participant-142,test-675,confidence_planning,somewhat confident,2024-08-22 19:17:30.415
Participant-45,test-149,trust_planning,Yes,2024-08-22 19:17:41.799
Participant-45,test-149,confidence_planning,somewhat confident,2024-08-22 19:17:41.815
Participant-142,test-675,trust_execution,Yes,2024-08-22 19:18:15.463
Participant-45,test-149,trust_execution,Yes,2024-08-22 19:18:50.203
Participant-142,test-859,risk,2,2024-08-22 19:19:02.421
Participant-240,onbarding-example,confidence_execution,somewhat confident,2024-08-22 19:19:12.742
Participant-142,test-859,trust_execution,Yes,2024-08-22 19:19:46.430
Participant-142,TiA_attention,attention,1,2024-08-22 19:21:08.990
Participant-240,qualification_2,attention,3,2024-08-22 19:22:14.789
Participant-45,test-200,risk,3,2024-08-22 19:23:32.568
Participant-45,test-200,confidence_execution,somewhat confident,2024-08-22 19:25:34.495
Participant-45,test-859,risk,1,2024-08-22 19:28:57.933
Participant-111,onbarding-example,confidence_execution,confident,2024-08-22 19:30:24.129
Participant-45,test-859,trust_execution,Yes,2024-08-22 19:30:52.111
Participant-45,test-388,risk,1,2024-08-22 19:32:10.745
Participant-108,onbarding-example,confidence_execution,somewhat confident,2024-08-22 19:32:20.489
Participant-45,test-388,trust_execution,Yes,2024-08-22 19:33:01.086
Participant-108,test-388,trust_planning,Yes,2024-08-22 19:34:23.788
Participant-108,test-388,confidence_planning,confident,2024-08-22 19:34:23.797
Participant-108,test-388,trust_execution,Yes,2024-08-22 19:34:48.223
Participant-108,test-149,trust_planning,Yes,2024-08-22 19:35:44.438
Participant-108,test-149,confidence_planning,somewhat confident,2024-08-22 19:35:44.446
Participant-111,test-149,trust_planning,No,2024-08-22 19:36:03.978
Participant-111,test-149,confidence_planning,somewhat unconfident,2024-08-22 19:36:03.986
Participant-108,test-149,trust_execution,Yes,2024-08-22 19:36:14.411
Participant-108,test-200,trust_planning,Yes,2024-08-22 19:37:04.962
Participant-108,test-200,confidence_planning,neutral,2024-08-22 19:37:04.972
Participant-108,test-200,trust_execution,Yes,2024-08-22 19:37:31.965
Participant-108,test-859,risk,2,2024-08-22 19:37:50.398
Participant-111,test-149,confidence_execution,somewhat confident,2024-08-22 19:37:55.189
Participant-240,test-149,trust_planning,No,2024-08-22 19:38:15.748
Participant-240,test-149,confidence_planning,neutral,2024-08-22 19:38:15.758
Participant-108,test-859,trust_execution,Yes,2024-08-22 19:38:19.986
Participant-108,test-675,trust_planning,Yes,2024-08-22 19:38:49.558
Participant-108,test-675,confidence_planning,somewhat unconfident,2024-08-22 19:38:49.568
Participant-71,onbarding-example,confidence_execution,somewhat confident,2024-08-22 19:39:09.692
Participant-108,test-675,confidence_execution,confident,2024-08-22 19:39:22.308
Participant-108,test-497,trust_planning,Yes,2024-08-22 19:39:38.683
Participant-45,test-497,confidence_execution,confident,2024-08-22 19:05:49.135
Participant-142,onbarding-example,confidence_execution,somewhat unconfident,2024-08-22 19:09:22.783
Participant-220,test-859,risk,2,2024-08-22 19:09:44.807
Participant-220,test-859,trust_execution,Yes,2024-08-22 19:10:48.918
Participant-142,test-149,trust_planning,Yes,2024-08-22 19:10:57.003
Participant-142,test-149,confidence_planning,somewhat unconfident,2024-08-22 19:10:57.026
Participant-142,test-149,trust_execution,Yes,2024-08-22 19:11:27.132
Participant-45,test-675,risk,3,2024-08-22 19:11:50.008
Participant-142,test-497,risk,1,2024-08-22 19:12:18.166
Participant-220,test-497,trust_planning,Yes,2024-08-22 19:12:48.968
Participant-220,test-497,confidence_planning,confident,2024-08-22 19:12:48.978
Participant-142,test-497,trust_execution,Yes,2024-08-22 19:12:53.776
Participant-45,test-675,confidence_execution,somewhat confident,2024-08-22 19:13:08.900
Participant-220,test-497,trust_execution,Yes,2024-08-22 19:13:17.197
Participant-142,test-200,trust_planning,Yes,2024-08-22 19:14:15.255
Participant-142,test-200,confidence_planning,somewhat confident,2024-08-22 19:14:15.265
Participant-142,test-200,confidence_execution,somewhat confident,2024-08-22 19:14:43.521
Participant-142,test-388,trust_planning,Yes,2024-08-22 19:15:36.619
Participant-142,test-388,confidence_planning,somewhat confident,2024-08-22 19:15:36.629
Participant-142,test-388,confidence_execution,somewhat confident,2024-08-22 19:16:52.325
Participant-142,test-675,risk,1,2024-08-22 19:17:30.403
Participant-45,test-149,risk,3,2024-08-22 19:17:41.804
Participant-142,test-675,confidence_execution,somewhat confident,2024-08-22 19:18:15.467
Participant-45,test-149,confidence_execution,neutral,2024-08-22 19:18:50.208
Participant-142,test-859,trust_planning,Yes,2024-08-22 19:19:02.416
Participant-142,test-859,confidence_planning,somewhat confident,2024-08-22 19:19:02.426
Participant-240,onbarding-example,trust_execution,Yes,2024-08-22 19:19:12.737
Participant-142,test-859,confidence_execution,somewhat unconfident,2024-08-22 19:19:46.440
Participant-45,test-200,trust_planning,Yes,2024-08-22 19:23:32.563
Participant-45,test-200,confidence_planning,somewhat confident,2024-08-22 19:23:32.573
Participant-45,test-200,trust_execution,No,2024-08-22 19:25:34.490
Participant-45,test-859,trust_planning,Yes,2024-08-22 19:28:57.928
Participant-45,test-859,confidence_planning,somewhat confident,2024-08-22 19:28:57.938
Participant-111,onbarding-example,trust_execution,Yes,2024-08-22 19:30:24.124
Participant-45,test-859,confidence_execution,confident,2024-08-22 19:30:52.116
Participant-111,qualification_2,attention,3,2024-08-22 19:31:47.308
Participant-45,test-388,trust_planning,Yes,2024-08-22 19:32:10.740
Participant-45,test-388,confidence_planning,somewhat confident,2024-08-22 19:32:10.750
Participant-108,onbarding-example,trust_execution,Yes,2024-08-22 19:32:20.484
Participant-108,qualification_2,attention,3,2024-08-22 19:32:51.843
Participant-45,test-388,confidence_execution,confident,2024-08-22 19:33:01.091
Participant-108,test-388,risk,1,2024-08-22 19:34:23.793
Participant-108,test-388,confidence_execution,confident,2024-08-22 19:34:48.228
Participant-108,test-149,risk,2,2024-08-22 19:35:44.442
Participant-111,test-149,risk,2,2024-08-22 19:36:03.982
Participant-45,TiA_attention,attention,1,2024-08-22 19:36:07.123
Participant-108,test-149,confidence_execution,somewhat confident,2024-08-22 19:36:14.415
Participant-108,test-200,risk,3,2024-08-22 19:37:04.967
Participant-108,test-200,confidence_execution,somewhat confident,2024-08-22 19:37:31.969
Participant-108,test-859,trust_planning,Yes,2024-08-22 19:37:50.349
Participant-108,test-859,confidence_planning,somewhat confident,2024-08-22 19:37:50.404
Participant-111,test-149,trust_execution,Yes,2024-08-22 19:37:55.184
Participant-240,test-149,risk,4,2024-08-22 19:38:15.754
Participant-108,test-859,confidence_execution,confident,2024-08-22 19:38:19.992
Participant-108,test-675,risk,2,2024-08-22 19:38:49.563
Participant-71,onbarding-example,trust_execution,No,2024-08-22 19:39:09.687
Participant-108,test-675,trust_execution,Yes,2024-08-22 19:39:22.304
Participant-108,test-497,risk,3,2024-08-22 19:39:38.687
Participant-108,test-497,confidence_execution,somewhat confident,2024-08-22 19:40:03.230
Participant-111,test-200,trust_planning,Yes,2024-08-22 19:40:28.640
Participant-111,test-200,confidence_planning,somewhat confident,2024-08-22 19:40:28.651
Participant-226,onbarding-example,confidence_execution,somewhat confident,2024-08-22 19:40:58.686
Participant-240,test-149,confidence_execution,confident,2024-08-22 19:41:27.407
Participant-111,test-200,confidence_execution,confident,2024-08-22 19:43:18.718
Participant-71,test-388,trust_planning,Yes,2024-08-22 19:43:49.175
Participant-71,test-388,confidence_planning,somewhat confident,2024-08-22 19:43:49.183
Participant-71,test-388,trust_execution,Yes,2024-08-22 19:44:54.857
Participant-71,test-859,risk,2,2024-08-22 19:47:30.099
Participant-111,test-675,trust_planning,Yes,2024-08-22 19:47:34.022
Participant-111,test-675,confidence_planning,neutral,2024-08-22 19:47:34.031
Participant-71,test-859,confidence_execution,confident,2024-08-22 19:48:41.405
Participant-111,test-675,confidence_execution,somewhat confident,2024-08-22 19:49:03.614
Participant-240,test-497,risk,2,2024-08-22 19:49:54.615
Participant-111,test-497,risk,1,2024-08-22 19:51:07.584
Participant-240,test-497,confidence_execution,confident,2024-08-22 19:51:21.695
Participant-71,test-200,risk,4,2024-08-22 19:51:35.367
Participant-111,test-497,trust_execution,Yes,2024-08-22 19:52:31.117
Participant-71,test-200,trust_execution,No,2024-08-22 19:53:00.522
Participant-111,test-388,risk,1,2024-08-22 19:53:36.694
Participant-111,test-388,confidence_execution,confident,2024-08-22 19:54:43.849
Participant-240,test-388,risk,1,2024-08-22 19:54:53.776
Participant-50,onbarding-example,confidence_execution,confident,2024-08-22 19:55:49.312
Participant-240,test-388,confidence_execution,confident,2024-08-22 19:56:00.874
Participant-50,qualification_2,attention,3,2024-08-22 19:56:35.787
Participant-71,test-675,risk,3,2024-08-22 19:57:25.210
Participant-50,test-497,trust_planning,No,2024-08-22 19:58:11.625
Participant-50,test-497,confidence_planning,somewhat confident,2024-08-22 19:58:11.638
Participant-111,test-859,trust_planning,Yes,2024-08-22 19:59:28.355
Participant-111,test-859,confidence_planning,neutral,2024-08-22 19:59:28.364
Participant-50,test-497,trust_execution,No,2024-08-22 19:59:51.550
Participant-71,test-675,confidence_execution,somewhat confident,2024-08-22 20:00:28.252
Participant-50,test-859,risk,2,2024-08-22 20:00:58.190
Participant-111,test-859,trust_execution,Yes,2024-08-22 20:01:38.891
Participant-50,test-859,confidence_execution,somewhat confident,2024-08-22 20:02:08.708
Participant-226,test-200,trust_planning,Yes,2024-08-22 20:02:21.811
Participant-226,test-200,confidence_planning,somewhat confident,2024-08-22 20:02:21.821
Participant-71,test-497,risk,4,2024-08-22 20:02:29.235
Participant-111,TiA_attention,attention,1,2024-08-22 20:03:16.487
Participant-50,test-675,trust_planning,No,2024-08-22 20:03:30.280
Participant-50,test-675,confidence_planning,somewhat confident,2024-08-22 20:03:30.300
Participant-71,test-497,trust_execution,Yes,2024-08-22 20:03:53.882
Participant-226,test-200,confidence_execution,neutral,2024-08-22 20:04:16.589
Participant-50,test-675,confidence_execution,somewhat confident,2024-08-22 20:04:37.744
Participant-50,test-200,risk,4,2024-08-22 20:05:08.889
Participant-237,onbarding-example,confidence_execution,unconfident,2024-08-22 20:05:20.397
Participant-226,test-388,risk,1,2024-08-22 20:05:50.435
Participant-50,test-200,confidence_execution,somewhat confident,2024-08-22 20:05:59.620
Participant-240,test-859,risk,2,2024-08-22 20:06:01.425
Participant-71,test-149,trust_planning,Yes,2024-08-22 20:06:24.352
Participant-71,test-149,confidence_planning,somewhat unconfident,2024-08-22 20:06:24.360
Participant-226,test-388,trust_execution,Yes,2024-08-22 20:06:25.524
Participant-50,test-149,trust_planning,No,2024-08-22 20:06:58.240
Participant-50,test-149,confidence_planning,somewhat confident,2024-08-22 20:06:58.249
Participant-71,test-149,trust_execution,Yes,2024-08-22 20:07:38.450
Participant-50,test-149,confidence_execution,confident,2024-08-22 20:07:41.107
Participant-50,test-388,trust_planning,Yes,2024-08-22 20:08:17.844
Participant-50,test-388,confidence_planning,confident,2024-08-22 20:08:17.854
Participant-153,onbarding-example,trust_execution,Yes,2024-08-22 20:08:36.025
Participant-50,test-388,confidence_execution,confident,2024-08-22 20:09:03.685
Participant-240,test-859,trust_execution,Yes,2024-08-22 20:09:49.591
Participant-240,test-675,trust_planning,Yes,2024-08-22 20:10:16.000
Participant-240,test-675,confidence_planning,unconfident,2024-08-22 20:10:16.012
Participant-240,test-675,confidence_execution,neutral,2024-08-22 20:10:47.813
Participant-240,test-200,risk,5,2024-08-22 20:11:04.206
Participant-240,test-200,confidence_execution,unconfident,2024-08-22 20:11:42.567
Participant-226,test-497,risk,1,2024-08-22 20:11:44.484
Participant-226,test-497,confidence_execution,confident,2024-08-22 20:12:35.840
Participant-237,test-859,risk,2,2024-08-22 20:13:39.980
Participant-240,TiA_attention,attention,1,2024-08-22 20:13:42.781
Participant-153,test-200,trust_planning,Yes,2024-08-22 20:14:01.871
Participant-153,test-200,confidence_planning,somewhat unconfident,2024-08-22 20:14:01.880
Participant-237,test-859,confidence_execution,somewhat confident,2024-08-22 20:14:35.397
Participant-226,test-675,risk,2,2024-08-22 20:14:43.026
Participant-153,test-200,trust_execution,Yes,2024-08-22 20:16:08.549
Participant-237,test-675,trust_planning,Yes,2024-08-22 20:16:15.167
Participant-237,test-675,confidence_planning,somewhat unconfident,2024-08-22 20:16:15.181
Participant-108,test-497,confidence_planning,somewhat confident,2024-08-22 19:39:38.692
Participant-108,test-497,trust_execution,Yes,2024-08-22 19:40:03.223
Participant-111,test-200,risk,1,2024-08-22 19:40:28.646
Participant-108,TiA_attention,attention,1,2024-08-22 19:40:39.770
Participant-226,onbarding-example,trust_execution,Yes,2024-08-22 19:40:58.662
Participant-71,qualification_2,attention,3,2024-08-22 19:41:14.972
Participant-240,test-149,trust_execution,No,2024-08-22 19:41:27.402
Participant-111,test-200,trust_execution,No,2024-08-22 19:43:18.714
Participant-226,qualification_2,attention,3,2024-08-22 19:43:43.015
Participant-71,test-388,risk,2,2024-08-22 19:43:49.179
Participant-71,test-388,confidence_execution,somewhat confident,2024-08-22 19:44:54.862
Participant-71,test-859,trust_planning,Yes,2024-08-22 19:47:30.094
Participant-71,test-859,confidence_planning,confident,2024-08-22 19:47:30.104
Participant-111,test-675,risk,2,2024-08-22 19:47:34.027
Participant-71,test-859,trust_execution,Yes,2024-08-22 19:48:41.400
Participant-111,test-675,trust_execution,No,2024-08-22 19:49:03.610
Participant-240,test-497,trust_planning,Yes,2024-08-22 19:49:54.609
Participant-240,test-497,confidence_planning,somewhat confident,2024-08-22 19:49:54.620
Participant-111,test-497,trust_planning,Yes,2024-08-22 19:51:07.579
Participant-111,test-497,confidence_planning,somewhat confident,2024-08-22 19:51:07.588
Participant-240,test-497,trust_execution,Yes,2024-08-22 19:51:21.689
Participant-71,test-200,trust_planning,Yes,2024-08-22 19:51:35.362
Participant-71,test-200,confidence_planning,somewhat confident,2024-08-22 19:51:35.372
Participant-111,test-497,confidence_execution,confident,2024-08-22 19:52:31.122
Participant-71,test-200,confidence_execution,neutral,2024-08-22 19:53:00.526
Participant-111,test-388,trust_planning,Yes,2024-08-22 19:53:36.689
Participant-111,test-388,confidence_planning,confident,2024-08-22 19:53:36.698
Participant-111,test-388,trust_execution,Yes,2024-08-22 19:54:43.845
Participant-240,test-388,trust_planning,Yes,2024-08-22 19:54:53.772
Participant-240,test-388,confidence_planning,somewhat confident,2024-08-22 19:54:53.780
Participant-50,onbarding-example,trust_execution,No,2024-08-22 19:55:49.298
Participant-240,test-388,trust_execution,Yes,2024-08-22 19:56:00.870
Participant-71,test-675,trust_planning,Yes,2024-08-22 19:57:25.204
Participant-71,test-675,confidence_planning,somewhat confident,2024-08-22 19:57:25.214
Participant-50,test-497,risk,4,2024-08-22 19:58:11.634
Participant-111,test-859,risk,2,2024-08-22 19:59:28.360
Participant-50,test-497,confidence_execution,somewhat confident,2024-08-22 19:59:51.554
Participant-71,test-675,trust_execution,No,2024-08-22 20:00:28.248
Participant-50,test-859,trust_planning,Yes,2024-08-22 20:00:58.186
Participant-50,test-859,confidence_planning,somewhat confident,2024-08-22 20:00:58.194
Participant-111,test-859,confidence_execution,somewhat confident,2024-08-22 20:01:38.895
Participant-50,test-859,trust_execution,No,2024-08-22 20:02:08.703
Participant-226,test-200,risk,2,2024-08-22 20:02:21.816
Participant-71,test-497,trust_planning,Yes,2024-08-22 20:02:29.230
Participant-71,test-497,confidence_planning,somewhat confident,2024-08-22 20:02:29.239
Participant-50,test-675,risk,4,2024-08-22 20:03:30.285
Participant-2,test-149,confidence_execution,somewhat confident,2024-08-23 13:43:41.172
Participant-71,test-497,confidence_execution,somewhat confident,2024-08-22 20:03:53.886
Participant-226,test-200,trust_execution,No,2024-08-22 20:04:16.585
Participant-50,test-675,trust_execution,No,2024-08-22 20:04:37.739
Participant-50,test-200,trust_planning,No,2024-08-22 20:05:08.882
Participant-50,test-200,confidence_planning,somewhat confident,2024-08-22 20:05:08.898
Participant-237,onbarding-example,trust_execution,Yes,2024-08-22 20:05:20.299
Participant-226,test-388,trust_planning,Yes,2024-08-22 20:05:50.430
Participant-226,test-388,confidence_planning,confident,2024-08-22 20:05:50.440
Participant-50,test-200,trust_execution,No,2024-08-22 20:05:59.615
Participant-240,test-859,trust_planning,Yes,2024-08-22 20:06:01.420
Participant-240,test-859,confidence_planning,neutral,2024-08-22 20:06:01.450
Participant-71,test-149,risk,5,2024-08-22 20:06:24.356
Participant-226,test-388,confidence_execution,confident,2024-08-22 20:06:25.528
Participant-237,qualification_2,attention,3,2024-08-22 20:06:46.380
Participant-50,test-149,risk,4,2024-08-22 20:06:58.245
Participant-71,test-149,confidence_execution,somewhat confident,2024-08-22 20:07:38.462
Participant-50,test-149,trust_execution,No,2024-08-22 20:07:41.102
Participant-50,test-388,risk,1,2024-08-22 20:08:17.849
Participant-153,onbarding-example,confidence_execution,somewhat unconfident,2024-08-22 20:08:36.030
Participant-50,test-388,trust_execution,Yes,2024-08-22 20:09:03.681
Participant-71,TiA_attention,attention,1,2024-08-22 20:09:09.131
Participant-240,test-859,confidence_execution,somewhat confident,2024-08-22 20:09:49.596
Participant-153,qualification_2,attention,3,2024-08-22 20:10:11.981
Participant-240,test-675,risk,4,2024-08-22 20:10:16.006
Participant-50,TiA_attention,attention,1,2024-08-22 20:10:24.083
Participant-240,test-675,trust_execution,Yes,2024-08-22 20:10:47.805
Participant-240,test-200,trust_planning,Yes,2024-08-22 20:11:04.186
Participant-240,test-200,confidence_planning,unconfident,2024-08-22 20:11:04.216
Participant-240,test-200,trust_execution,Yes,2024-08-22 20:11:42.563
Participant-226,test-497,trust_planning,Yes,2024-08-22 20:11:44.480
Participant-226,test-497,confidence_planning,somewhat confident,2024-08-22 20:11:44.489
Participant-226,test-497,trust_execution,Yes,2024-08-22 20:12:35.836
Participant-237,test-859,trust_planning,Yes,2024-08-22 20:13:39.975
Participant-237,test-859,confidence_planning,somewhat confident,2024-08-22 20:13:39.984
Participant-153,test-200,risk,5,2024-08-22 20:14:01.875
Participant-237,test-859,trust_execution,Yes,2024-08-22 20:14:35.392
Participant-226,test-675,trust_planning,Yes,2024-08-22 20:14:43.022
Participant-226,test-675,confidence_planning,somewhat confident,2024-08-22 20:14:43.030
Participant-153,test-200,confidence_execution,somewhat confident,2024-08-22 20:16:08.553
Participant-237,test-675,risk,3,2024-08-22 20:16:15.175
Participant-226,test-675,trust_execution,No,2024-08-22 20:16:38.890
Participant-237,test-675,confidence_execution,somewhat confident,2024-08-22 20:16:56.064
Participant-153,test-675,trust_planning,No,2024-08-22 20:18:31.487
Participant-153,test-675,confidence_planning,neutral,2024-08-22 20:18:31.497
Participant-237,test-388,risk,1,2024-08-22 20:18:46.447
Participant-226,test-859,risk,1,2024-08-22 20:19:14.469
Participant-237,test-388,trust_execution,Yes,2024-08-22 20:19:22.157
Participant-226,test-859,confidence_execution,neutral,2024-08-22 20:20:59.262
Participant-153,test-675,confidence_execution,somewhat confident,2024-08-22 20:21:58.303
Participant-80,onbarding-example,trust_execution,Yes,2024-08-22 20:22:21.443
Participant-226,test-149,risk,1,2024-08-22 20:23:18.086
Participant-80,qualification_2,attention,3,2024-08-22 20:23:19.105
Participant-237,test-149,risk,4,2024-08-22 20:23:35.883
Participant-226,test-149,trust_execution,Yes,2024-08-22 20:23:52.660
Participant-237,test-149,trust_execution,No,2024-08-22 20:24:34.296
Participant-80,test-149,risk,3,2024-08-22 20:25:36.542
Participant-237,test-497,trust_planning,Yes,2024-08-22 20:26:05.269
Participant-237,test-497,confidence_planning,somewhat confident,2024-08-22 20:26:05.314
Participant-80,test-149,trust_execution,Yes,2024-08-22 20:26:13.010
Participant-226,TiA_attention,attention,1,2024-08-22 20:26:22.082
Participant-237,test-497,trust_execution,Yes,2024-08-22 20:27:03.203
Participant-80,test-388,risk,3,2024-08-22 20:27:52.666
Participant-153,test-497,trust_planning,Yes,2024-08-22 20:28:52.589
Participant-153,test-497,confidence_planning,somewhat confident,2024-08-22 20:28:52.598
Participant-80,test-388,trust_execution,No,2024-08-22 20:29:01.905
Participant-153,test-497,trust_execution,Yes,2024-08-22 20:30:07.965
Participant-80,test-859,trust_planning,Yes,2024-08-22 20:30:19.633
Participant-80,test-859,confidence_planning,neutral,2024-08-22 20:30:19.643
Participant-9,onbarding-example,confidence_execution,somewhat confident,2024-08-22 22:04:58.320
Participant-80,test-859,confidence_execution,unconfident,2024-08-22 20:31:11.489
Participant-116,onbarding-example,trust_execution,No,2024-08-22 20:31:51.668
Participant-237,test-200,risk,5,2024-08-22 20:32:12.573
Participant-153,test-859,trust_planning,Yes,2024-08-22 20:32:19.868
Participant-153,test-859,confidence_planning,somewhat confident,2024-08-22 20:32:19.877
Participant-80,test-675,risk,2,2024-08-22 20:32:41.451
Participant-237,test-200,confidence_execution,confident,2024-08-22 20:33:22.307
Participant-80,test-675,confidence_execution,confident,2024-08-22 20:33:24.378
Participant-153,test-859,confidence_execution,unconfident,2024-08-22 20:33:57.793
Participant-153,test-388,risk,1,2024-08-22 20:34:42.534
Participant-80,test-200,trust_planning,Yes,2024-08-22 20:34:58.676
Participant-80,test-200,confidence_planning,neutral,2024-08-22 20:34:58.685
Participant-153,test-388,trust_execution,Yes,2024-08-22 20:35:28.850
Participant-80,test-200,confidence_execution,neutral,2024-08-22 20:35:38.461
Participant-153,test-149,risk,5,2024-08-22 20:36:28.881
Participant-153,test-149,confidence_execution,somewhat unconfident,2024-08-22 20:37:32.679
Participant-80,test-497,risk,3,2024-08-22 20:38:18.482
Participant-80,test-497,trust_execution,Yes,2024-08-22 20:38:42.043
Participant-153,TiA_attention,attention,1,2024-08-22 20:39:29.100
Participant-80,TiA_attention,attention,1,2024-08-22 20:39:52.846
Participant-116,test-859,trust_planning,Yes,2024-08-22 20:42:04.809
Participant-116,test-859,confidence_planning,somewhat confident,2024-08-22 20:42:04.818
Participant-116,test-859,trust_execution,Yes,2024-08-22 20:45:12.112
Participant-41,onbarding-example,trust_execution,Yes,2024-08-22 20:47:21.739
Participant-116,test-497,trust_planning,Yes,2024-08-22 20:49:19.310
Participant-116,test-497,confidence_planning,somewhat confident,2024-08-22 20:49:19.320
Participant-116,test-497,confidence_execution,confident,2024-08-22 20:50:36.893
Participant-226,test-675,confidence_execution,neutral,2024-08-22 20:16:38.894
Participant-237,test-675,trust_execution,Yes,2024-08-22 20:16:56.058
Participant-153,test-675,risk,2,2024-08-22 20:18:31.492
Participant-237,test-388,trust_planning,Yes,2024-08-22 20:18:46.443
Participant-237,test-388,confidence_planning,confident,2024-08-22 20:18:46.451
Participant-226,test-859,trust_planning,Yes,2024-08-22 20:19:14.465
Participant-226,test-859,confidence_planning,confident,2024-08-22 20:19:14.474
Participant-237,test-388,confidence_execution,confident,2024-08-22 20:19:22.162
Participant-226,test-859,trust_execution,No,2024-08-22 20:20:59.257
Participant-153,test-675,trust_execution,No,2024-08-22 20:21:58.298
Participant-80,onbarding-example,confidence_execution,confident,2024-08-22 20:22:21.448
Participant-226,test-149,trust_planning,Yes,2024-08-22 20:23:18.082
Participant-226,test-149,confidence_planning,confident,2024-08-22 20:23:18.090
Participant-237,test-149,trust_planning,Yes,2024-08-22 20:23:35.877
Participant-237,test-149,confidence_planning,somewhat confident,2024-08-22 20:23:35.887
Participant-226,test-149,confidence_execution,confident,2024-08-22 20:23:52.664
Participant-237,test-149,confidence_execution,confident,2024-08-22 20:24:34.300
Participant-80,test-149,trust_planning,Yes,2024-08-22 20:25:36.522
Participant-80,test-149,confidence_planning,neutral,2024-08-22 20:25:36.562
Participant-237,test-497,risk,4,2024-08-22 20:26:05.294
Participant-80,test-149,confidence_execution,confident,2024-08-22 20:26:13.017
Participant-237,test-497,confidence_execution,confident,2024-08-22 20:27:03.207
Participant-80,test-388,trust_planning,Yes,2024-08-22 20:27:52.661
Participant-80,test-388,confidence_planning,confident,2024-08-22 20:27:52.671
Participant-153,test-497,risk,2,2024-08-22 20:28:52.593
Participant-80,test-388,confidence_execution,somewhat unconfident,2024-08-22 20:29:01.909
Participant-153,test-497,confidence_execution,confident,2024-08-22 20:30:07.969
Participant-80,test-859,risk,3,2024-08-22 20:30:19.638
Participant-172,TiA_attention,attention,1,2024-08-22 22:05:51.229
Participant-80,test-859,trust_execution,No,2024-08-22 20:31:11.484
Participant-116,onbarding-example,confidence_execution,somewhat confident,2024-08-22 20:31:51.672
Participant-237,test-200,trust_planning,Yes,2024-08-22 20:32:12.568
Participant-237,test-200,confidence_planning,neutral,2024-08-22 20:32:12.595
Participant-153,test-859,risk,2,2024-08-22 20:32:19.873
Participant-80,test-675,trust_planning,Yes,2024-08-22 20:32:41.446
Participant-80,test-675,confidence_planning,neutral,2024-08-22 20:32:41.455
Participant-237,test-200,trust_execution,Yes,2024-08-22 20:33:22.302
Participant-116,qualification_2,attention,3,2024-08-22 20:33:24.262
Participant-80,test-675,trust_execution,Yes,2024-08-22 20:33:24.373
Participant-153,test-859,trust_execution,No,2024-08-22 20:33:57.788
Participant-237,TiA_attention,attention,1,2024-08-22 20:34:21.006
Participant-153,test-388,trust_planning,Yes,2024-08-22 20:34:42.529
Participant-153,test-388,confidence_planning,somewhat confident,2024-08-22 20:34:42.539
Participant-80,test-200,risk,3,2024-08-22 20:34:58.681
Participant-153,test-388,confidence_execution,confident,2024-08-22 20:35:28.854
